laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
883,15.6,8,2.0,1388.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
884,13.3,4,1.44,735.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,180000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
885,15.0,16,1.23,1849.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
886,12.5,8,1.6,1690.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
887,15.6,4,2.0,398.99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,1000000.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
888,13.3,8,1.28,935.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1920,1080,2.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
889,15.6,4,2.18,912.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
890,15.6,4,2.04,839.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
891,13.3,4,1.28,1700.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
892,15.6,4,2.3,684.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1366,768,2.5,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
893,14.1,4,1.65,348.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,32000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
894,15.6,8,2.2,669.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
895,15.6,4,2.2,369.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
896,13.3,4,1.28,1799.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
897,15.6,4,2.18,455.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,1000000.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
898,17.3,12,2.2,1369.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
899,11.6,4,1.25,297.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1366,768,1.6,32000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
900,17.3,4,2.8,379.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1600,900,2.2,500000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
901,14.0,4,1.95,1265.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
902,13.3,16,1.42,1399.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3200,1800,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
903,15.0,8,1.17,1699.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
904,14.0,8,1.32,1799.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
905,17.3,16,2.43,2649.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3840,2160,2.6,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
906,13.3,8,1.05,1475.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
908,15.6,8,2.62,929.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,1000000.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
909,15.6,8,2.04,900.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
910,15.6,4,2.18,614.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
911,15.6,8,1.9,935.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.6,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
912,13.3,8,1.24,2013.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3200,1800,1.3,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
913,17.3,32,3.58,1279.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
914,13.3,16,1.22,1649.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,1.3,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
915,14.0,8,1.13,2049.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
916,15.6,8,1.95,1962.99,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
917,15.6,16,1.08,2099.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
918,12.5,8,1.26,1483.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
919,15.6,4,2.2,359.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.5,16000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
920,15.6,8,2.6,789.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.3,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
